duration_minutes,is_exam_week,entry_hour,entry_minute,day_of_week_num,is_weekend,is_morning,rolling_avg_duration,historical_overnight_count,vehicle_type_Motorbike,usual_zone_Zone_B,usual_zone_Zone_C,usual_zone_Zone_D
317,0,13,10,3,0,0,605.6666666666666,1.0,1,0,0,0
156,0,12,30,3,0,0,533.5,1.0,1,0,0,0
3962,0,7,54,4,0,1,458.0,1.0,1,0,0,0
149,0,13,16,3,0,0,1152.4,1.0,1,0,1,0
433,0,12,57,0,0,0,485.4906,1.0,1,0,0,1
202,0,6,50,3,0,1,433.0,0.0,1,0,0,0
1343,0,7,19,2,0,1,317.5,0.0,1,0,0,0
148,0,12,16,6,1,0,659.3333333333334,1.0,1,0,0,0
139,0,12,34,6,1,0,531.5,1.0,1,1,0,0
511,1,12,34,4,0,0,453.0,1.0,1,0,0,0
110,0,12,5,6,1,0,485.4906,1.0,1,1,0,0
169,0,7,56,6,1,1,110.0,0.0,1,0,0,0
463,0,12,39,4,0,0,139.5,0.0,1,0,0,0
96,0,6,52,0,0,1,485.4906,0.0,1,0,0,1
325,0,12,8,0,0,0,96.0,0.0,1,0,0,0
106,0,6,15,6,1,1,210.5,0.0,1,1,0,0
409,0,6,51,5,1,1,175.66666666666666,0.0,1,0,0,0
354,0,7,22,3,0,1,234.0,0.0,1,0,0,0
430,1,13,2,1,0,0,258.0,0.0,1,0,0,0
736,0,8,24,4,0,1,485.4906,0.0,1,0,1,0
380,0,12,30,1,0,0,736.0,1.0,1,0,1,0
466,0,12,33,6,1,0,558.0,1.0,1,1,0,0
336,0,12,10,1,0,0,527.3333333333334,1.0,1,0,0,1
528,0,6,20,2,0,1,479.5,1.0,1,0,1,0
836,0,12,40,2,0,0,489.2,1.0,1,0,0,1
492,0,7,32,1,0,1,509.2,2.0,1,1,0,0
335,0,7,30,6,1,1,531.6,2.0,1,0,1,0
119,0,12,33,0,0,0,505.4,2.0,1,1,0,0
128,0,6,29,2,0,1,462.0,2.0,1,1,0,0
807,0,6,52,0,0,1,485.4906,2.0,1,0,0,1
775,0,13,47,5,1,0,807.0,1.0,1,1,0,0
279,0,12,42,5,1,0,791.0,2.0,1,0,1,0
274,1,12,36,4,0,0,620.3333333333334,2.0,1,1,0,0
961,1,13,10,0,0,0,533.75,2.0,1,0,0,0
60,0,6,41,6,1,1,485.4906,3.0,1,0,0,1
111,0,7,40,5,1,1,60.0,0.0,1,1,0,0
117,0,7,44,3,0,1,85.5,0.0,1,0,0,0
400,1,7,8,0,0,1,96.0,0.0,1,0,0,0
202,1,6,56,6,1,1,172.0,0.0,1,1,0,0
63,1,6,10,1,0,1,178.0,0.0,1,1,0,0
346,0,6,56,4,0,1,485.4906,0.0,1,1,0,0
170,0,6,25,0,0,1,346.0,0.0,1,0,0,0
160,0,7,12,1,0,1,258.0,0.0,1,0,0,1
516,0,7,6,1,0,1,225.33333333333334,0.0,1,0,0,0
385,0,7,32,1,0,1,298.0,0.0,1,1,0,0
284,0,6,57,4,0,1,315.4,0.0,1,1,0,0
496,0,6,26,6,1,1,303.0,0.0,1,0,0,0
460,0,6,53,5,1,1,485.4906,0.0,1,0,0,0
514,0,6,16,1,0,1,460.0,0.0,1,0,0,0
532,0,13,7,4,0,0,487.0,0.0,1,0,0,0
187,0,6,19,0,0,1,502.0,0.0,1,0,1,0
68,0,6,22,0,0,1,423.25,0.0,1,0,1,0
437,0,6,43,1,0,1,352.2,0.0,1,0,1,0
138,0,7,59,0,0,1,347.6,0.0,1,1,0,0
508,0,12,32,0,0,0,272.4,0.0,1,0,1,0
795,1,12,9,1,0,0,267.6,0.0,1,0,0,0
195,1,7,27,5,1,1,389.2,1.0,1,0,0,0
290,0,6,31,6,1,1,485.4906,1.0,1,0,0,0
468,0,7,32,1,0,1,290.0,0.0,1,1,0,0
66,0,7,12,4,0,1,379.0,0.0,1,0,0,1
419,0,12,9,1,0,0,274.6666666666667,0.0,1,0,0,0
136,1,11,50,0,0,1,310.75,0.0,1,0,0,0
89,1,6,45,0,0,1,275.8,0.0,1,0,1,0
2910,1,13,10,0,0,0,235.6,0.0,1,0,0,0
4163,0,6,9,4,0,1,485.4906,0.0,1,0,1,0
1562,0,11,26,2,0,1,4163.0,0.0,1,0,0,1
287,0,7,26,3,0,1,2862.5,0.0,1,0,1,0
92,0,13,7,0,0,0,2004.0,0.0,1,1,0,0
97,0,13,9,0,0,0,1526.0,0.0,1,1,0,0
391,0,7,42,1,0,1,1240.2,0.0,1,0,0,1
534,0,12,35,6,1,0,485.8,0.0,1,0,0,0
201,1,11,51,2,0,1,280.2,0.0,1,0,0,1
400,1,12,5,5,1,0,263.0,0.0,1,0,1,0
199,1,6,21,5,1,1,324.6,0.0,1,1,0,0
794,0,6,59,5,1,1,485.4906,0.0,1,1,0,0
517,0,13,10,1,0,0,794.0,1.0,0,1,0,0
967,0,7,20,3,0,1,655.5,1.0,1,0,0,0
1065,0,5,56,5,1,1,759.3333333333334,2.0,1,0,0,1
322,0,6,40,6,1,1,835.75,3.0,1,0,0,0
187,1,6,45,3,0,1,733.0,3.0,1,0,0,0
1130,0,7,2,4,0,1,485.4906,3.0,1,1,0,0
177,0,12,25,5,1,0,1130.0,1.0,1,1,0,0
127,0,12,23,2,0,0,653.5,1.0,1,0,0,1
290,0,12,4,6,1,0,478.0,1.0,1,0,0,0
136,0,6,51,2,0,1,431.0,1.0,1,0,1,0
131,1,7,39,2,0,1,372.0,1.0,1,0,1,0
437,0,14,16,1,0,0,485.4906,1.0,1,0,0,1
93,0,7,11,5,1,1,437.0,0.0,1,0,1,0
429,0,8,3,5,1,1,265.0,0.0,1,0,0,0
498,0,12,44,3,0,0,319.6666666666667,0.0,1,1,0,0
62,0,6,43,1,0,1,364.25,0.0,1,0,0,0
427,0,7,21,6,1,1,303.8,0.0,1,0,0,0
535,0,7,13,4,0,1,301.8,0.0,1,0,1,0
195,0,12,13,2,0,0,485.4906,0.0,1,0,0,0
477,0,7,3,1,0,1,195.0,0.0,1,0,1,0
392,0,6,25,1,0,1,336.0,0.0,1,1,0,0
95,0,12,28,2,0,0,354.6666666666667,0.0,1,0,0,1
315,0,8,3,4,0,1,289.75,0.0,1,1,0,0
340,0,7,11,2,0,1,294.8,0.0,1,0,0,1
415,0,12,2,1,0,0,323.8,0.0,1,0,1,0
242,0,6,31,2,0,1,311.4,0.0,1,0,0,1
141,0,6,36,6,1,1,281.4,0.0,1,0,0,1
1413,1,5,58,5,1,1,290.6,0.0,0,0,1,0
1199,0,6,30,4,0,1,485.4906,1.0,1,0,1,0
437,0,6,21,5,1,1,1199.0,1.0,1,0,1,0
282,0,7,25,6,1,1,818.0,1.0,1,0,0,0
779,0,6,47,6,1,1,639.3333333333334,1.0,1,1,0,0
315,0,6,27,3,0,1,674.25,2.0,0,1,0,0
257,0,7,27,6,1,1,602.4,2.0,1,0,1,0
179,0,6,11,0,0,1,414.0,2.0,1,1,0,0
159,1,12,51,1,0,0,362.4,2.0,1,0,0,0
396,1,8,4,1,0,1,337.8,2.0,1,0,1,0
272,0,12,23,5,1,0,485.4906,2.0,1,1,0,0
166,0,6,40,6,1,1,272.0,0.0,1,0,0,0
127,0,7,13,3,0,1,219.0,0.0,1,0,0,0
192,0,6,42,6,1,1,188.33333333333334,0.0,1,1,0,0
79,0,12,52,4,0,0,485.4906,0.0,1,0,0,0
476,0,8,33,2,0,1,79.0,0.0,1,0,0,0
451,0,6,47,1,0,1,277.5,0.0,1,0,0,1
209,1,7,10,5,1,1,335.3333333333333,0.0,1,0,0,0
103,0,12,24,5,1,0,485.4906,0.0,1,0,0,0
502,0,6,56,5,1,1,103.0,0.0,1,0,1,0
339,0,6,54,1,0,1,302.5,0.0,1,0,0,0
372,1,7,47,4,0,1,314.6666666666667,0.0,1,0,1,0
379,0,6,26,6,1,1,485.4906,0.0,1,0,0,1
429,0,6,52,3,0,1,379.0,0.0,1,0,0,0
449,0,7,19,5,1,1,404.0,0.0,0,0,1,0
2148,0,7,1,1,0,1,419.0,0.0,1,0,0,0
1019,0,7,34,1,0,1,851.25,0.0,1,0,0,1
182,0,12,12,4,0,0,884.8,1.0,0,0,1,0
413,0,8,20,0,0,1,845.4,1.0,1,0,0,0
396,1,12,52,1,0,0,842.2,1.0,1,0,1,0
139,0,6,41,6,1,1,485.4906,1.0,1,0,0,0
346,0,6,38,2,0,1,139.0,0.0,1,1,0,0
352,0,7,10,2,0,1,242.5,0.0,1,0,1,0
72,0,7,10,5,1,1,279.0,0.0,1,0,1,0
391,0,6,54,3,0,1,227.25,0.0,1,0,0,0
508,0,12,47,5,1,0,260.0,0.0,1,1,0,0
359,0,6,51,3,0,1,333.8,0.0,1,1,0,0
3572,0,7,17,2,0,1,485.4906,0.0,1,0,0,0
847,0,6,53,0,0,1,3572.0,0.0,1,0,1,0
496,0,7,2,1,0,1,2209.5,1.0,1,0,0,1
182,0,11,35,1,0,1,1638.3333333333333,1.0,1,0,1,0
450,0,13,34,6,1,0,1274.25,1.0,1,1,0,0
497,0,7,0,6,1,1,1109.4,1.0,1,1,0,0
4079,0,11,52,6,1,1,494.4,1.0,1,1,0,0
307,0,7,1,1,0,1,1140.8,1.0,1,1,0,0
473,0,13,2,5,1,0,1103.0,1.0,1,0,0,0
1076,0,12,25,2,0,0,485.4906,1.0,1,0,0,1
240,0,6,18,3,0,1,1076.0,1.0,1,1,0,0
106,0,7,28,2,0,1,658.0,1.0,1,0,0,0
1388,1,12,42,4,0,0,474.0,1.0,1,0,1,0
3417,0,7,31,4,0,1,485.4906,2.0,1,0,0,0
297,0,12,14,4,0,0,3417.0,0.0,1,0,1,0
68,0,7,48,3,0,1,1857.0,0.0,1,0,1,0
1429,0,8,0,3,0,1,1260.6666666666667,0.0,1,0,0,1
443,0,7,50,4,0,1,1302.75,1.0,1,0,0,1
254,0,13,3,5,1,0,1130.8,1.0,1,0,0,0
283,1,13,0,6,1,0,498.2,1.0,1,1,0,0
515,0,6,35,1,0,1,485.4906,1.0,1,0,1,0
135,0,6,54,3,0,1,515.0,0.0,1,0,0,0
3546,0,6,44,5,1,1,325.0,0.0,1,0,0,0
420,0,7,25,0,0,1,1398.6666666666667,0.0,1,1,0,0
1049,0,6,17,6,1,1,1154.0,0.0,1,0,0,0
277,0,7,18,6,1,1,1133.0,1.0,1,0,0,0
418,1,6,23,4,0,1,1085.4,1.0,1,0,0,0
369,1,6,50,0,0,1,1142.0,1.0,1,0,0,0
384,0,7,12,5,1,1,485.4906,1.0,1,0,0,1
293,0,12,40,5,1,0,384.0,0.0,1,0,0,0
2645,0,6,25,0,0,1,338.5,0.0,1,1,0,0
446,0,12,43,6,1,0,1107.3333333333333,0.0,1,0,0,0
160,0,6,48,2,0,1,942.0,0.0,1,0,0,1
111,0,6,42,3,0,1,785.6,0.0,1,0,0,1
278,0,7,16,6,1,1,731.0,0.0,1,1,0,0
294,1,13,23,0,0,0,728.0,0.0,1,1,0,0
128,1,13,21,4,0,0,257.8,0.0,1,1,0,0
767,0,7,31,6,1,1,485.4906,0.0,1,1,0,0
98,0,6,35,2,0,1,767.0,1.0,1,0,0,0
318,0,6,43,5,1,1,432.5,1.0,1,1,0,0
301,0,7,3,3,0,1,394.3333333333333,1.0,1,1,0,0
480,0,12,44,6,1,0,371.0,1.0,1,0,0,0
533,0,6,56,4,0,1,392.8,1.0,1,0,0,1
1753,0,12,48,2,0,0,346.0,1.0,1,1,0,0
2040,0,7,32,3,0,1,677.0,1.0,1,0,1,0
109,0,13,40,4,0,0,1021.4,1.0,1,0,1,0
2053,0,5,48,0,0,1,983.0,1.0,1,1,0,0
360,0,12,26,6,1,0,1297.6,1.0,1,0,0,0
463,0,11,31,1,0,1,1263.0,1.0,1,1,0,0
478,0,6,40,5,1,1,1005.0,1.0,1,0,1,0
1116,1,6,7,4,0,1,692.6,1.0,1,0,0,0
81,1,7,30,5,1,1,894.0,2.0,1,1,0,0
350,0,12,47,3,0,0,485.4906,2.0,1,0,0,0
192,0,7,45,3,0,1,350.0,0.0,1,1,0,0
474,0,12,17,6,1,0,271.0,0.0,1,0,0,0
99,0,6,37,4,0,1,338.6666666666667,0.0,1,1,0,0
973,0,6,56,5,1,1,278.75,0.0,1,0,0,0
138,0,7,19,6,1,1,417.6,1.0,1,1,0,0
369,0,7,21,4,0,1,485.4906,1.0,1,0,0,1
62,0,12,56,4,0,0,369.0,0.0,1,1,0,0
395,0,7,0,0,0,1,215.5,0.0,1,0,1,0
404,0,12,43,0,0,0,275.3333333333333,0.0,1,0,1,0
414,0,6,29,5,1,1,307.5,0.0,1,0,1,0
118,0,7,37,5,1,1,328.8,0.0,1,0,0,0
1169,0,7,36,0,0,1,278.6,0.0,1,1,0,0
114,0,12,43,0,0,0,500.0,1.0,1,0,0,0
322,0,6,47,3,0,1,443.8,1.0,1,0,1,0
188,1,7,39,1,0,1,427.4,1.0,1,1,0,0
170,0,12,43,5,1,0,485.4906,1.0,1,0,0,0
352,0,11,55,0,0,1,170.0,0.0,1,0,0,0
930,0,12,30,1,0,0,261.0,0.0,1,0,1,0
241,0,7,33,5,1,1,484.0,1.0,1,1,0,0
3002,0,7,40,1,0,1,423.25,1.0,1,0,0,0
372,0,5,54,6,1,1,939.0,1.0,1,0,0,1
478,0,6,51,6,1,1,979.4,1.0,1,0,0,0
285,1,8,6,6,1,1,1004.6,1.0,1,0,0,0
322,0,6,28,3,0,1,485.4906,1.0,1,0,0,0
82,0,12,25,2,0,0,322.0,0.0,1,0,0,0
420,0,12,22,0,0,0,202.0,0.0,1,0,1,0
95,0,6,59,6,1,1,274.6666666666667,0.0,1,1,0,0
171,1,13,22,4,0,0,229.75,0.0,1,0,0,1
908,0,12,2,1,0,0,485.4906,0.0,1,0,0,1
476,0,13,18,1,0,0,908.0,1.0,1,1,0,0
205,0,6,57,5,1,1,692.0,1.0,1,0,0,0
3396,0,13,24,2,0,0,529.6666666666666,1.0,1,0,1,0
95,0,7,7,6,1,1,1246.25,1.0,1,1,0,0
259,0,6,8,3,0,1,1016.0,1.0,1,0,0,0
197,0,6,50,6,1,1,886.2,1.0,1,0,1,0
536,0,6,30,3,0,1,830.4,1.0,1,1,0,0
3798,1,13,1,0,0,0,896.6,1.0,1,0,1,0
356,1,6,57,3,0,1,977.0,1.0,1,0,1,0
103,0,12,8,4,0,0,485.4906,1.0,1,0,1,0
186,0,6,30,0,0,1,103.0,0.0,0,1,0,0
136,1,12,43,5,1,0,144.5,0.0,1,0,1,0
153,0,6,24,4,0,1,485.4906,0.0,1,0,0,1
478,0,6,54,6,1,1,153.0,0.0,1,0,0,0
461,0,6,8,6,1,1,315.5,0.0,1,0,0,1
242,0,12,36,6,1,0,364.0,0.0,1,0,0,0
253,0,7,34,0,0,1,333.5,0.0,1,0,1,0
293,1,7,19,3,0,1,317.4,0.0,1,0,1,0
173,0,7,4,4,0,1,485.4906,0.0,1,0,0,0
296,0,13,23,1,0,0,173.0,0.0,1,0,0,1
159,0,6,37,6,1,1,234.5,0.0,1,0,1,0
81,1,12,32,6,1,0,209.33333333333334,0.0,1,0,0,0
2619,1,6,44,1,0,1,177.25,0.0,1,0,1,0
897,0,6,59,4,0,1,485.4906,0.0,1,0,0,0
452,0,7,10,5,1,1,897.0,1.0,1,1,0,0
91,0,6,36,3,0,1,674.5,1.0,1,1,0,0
105,0,6,50,4,0,1,480.0,1.0,1,0,0,0
114,0,6,47,6,1,1,386.25,1.0,1,1,0,0
81,1,12,50,0,0,0,331.8,1.0,1,1,0,0
140,0,13,4,6,1,0,485.4906,1.0,1,0,0,0
168,0,7,11,6,1,1,140.0,0.0,1,0,1,0
389,1,6,24,0,0,1,154.0,0.0,1,0,0,0
1031,1,6,20,5,1,1,232.33333333333334,0.0,1,0,1,0
416,1,7,20,3,0,1,432.0,1.0,1,1,0,0
516,0,12,59,2,0,0,485.4906,1.0,1,0,0,0
203,0,12,26,0,0,0,516.0,0.0,1,0,0,0
264,0,7,0,3,0,1,359.5,0.0,1,1,0,0
85,0,12,58,0,0,0,327.6666666666667,0.0,1,0,0,0
1272,0,13,13,6,1,0,267.0,0.0,1,1,0,0
170,0,6,51,2,0,1,468.0,1.0,1,0,0,0
1284,0,7,10,3,0,1,398.8,1.0,1,1,0,0
133,1,13,13,3,0,0,615.0,2.0,1,0,0,0
322,0,7,5,2,0,1,485.4906,2.0,1,0,0,0
190,0,6,42,3,0,1,322.0,0.0,1,0,1,0
332,0,6,38,4,0,1,256.0,0.0,1,0,0,0
524,1,12,25,5,1,0,281.3333333333333,0.0,1,1,0,0
119,1,7,27,3,0,1,342.0,0.0,1,0,0,0
781,0,12,2,5,1,0,485.4906,0.0,1,0,0,0
304,0,6,29,5,1,1,781.0,1.0,1,0,1,0
302,0,6,57,2,0,1,542.5,1.0,1,0,0,0
411,0,12,42,4,0,0,462.3333333333333,1.0,1,1,0,0
86,0,7,37,4,0,1,449.5,1.0,1,0,0,0
167,0,7,39,3,0,1,376.8,1.0,1,0,0,0
2779,0,6,24,5,1,1,254.0,1.0,1,1,0,0
440,0,6,53,6,1,1,485.4906,1.0,1,0,1,0
78,0,6,41,0,0,1,440.0,0.0,1,1,0,0
197,0,6,54,5,1,1,259.0,0.0,1,0,1,0
81,0,12,20,5,1,0,238.33333333333334,0.0,1,0,1,0
116,0,7,32,6,1,1,199.0,0.0,1,1,0,0
240,0,6,41,1,0,1,182.4,0.0,1,0,1,0
430,0,6,53,3,0,1,142.4,0.0,1,0,0,0
205,0,6,51,1,0,1,485.4906,0.0,1,0,0,0
313,0,13,28,0,0,0,205.0,0.0,1,0,0,0
1250,0,6,42,6,1,1,259.0,0.0,1,0,0,0
154,0,13,9,3,0,0,589.3333333333334,1.0,1,1,0,0
104,0,11,51,1,0,1,480.5,1.0,1,1,0,0
1311,0,7,28,0,0,1,405.2,1.0,1,0,0,1
538,0,7,15,5,1,1,485.4906,2.0,1,0,0,0
277,0,6,54,2,0,1,538.0,0.0,1,0,0,0
365,0,7,12,5,1,1,407.5,0.0,1,0,0,1
482,0,7,9,3,0,1,393.3333333333333,0.0,1,1,0,0
346,0,6,23,0,0,1,415.5,0.0,1,0,0,0
397,0,7,18,3,0,1,401.6,0.0,0,0,1,0
1015,0,7,1,6,1,1,373.4,0.0,1,0,0,0
198,1,12,51,3,0,0,521.0,1.0,1,0,0,0
1672,1,13,34,0,0,0,487.6,1.0,1,0,0,1
306,0,5,30,0,0,1,485.4906,1.0,1,0,0,1
168,0,7,29,6,1,1,306.0,0.0,1,0,0,0
100,0,12,50,1,0,0,237.0,0.0,0,1,0,0
75,0,12,23,4,0,0,191.33333333333334,0.0,1,0,0,0
479,0,6,49,4,0,1,162.25,0.0,1,1,0,0
378,0,6,16,1,0,1,225.6,0.0,1,0,1,0
261,0,6,10,5,1,1,240.0,0.0,1,1,0,0
432,1,7,16,4,0,1,258.6,0.0,1,1,0,0
96,1,12,27,5,1,0,325.0,0.0,1,1,0,0
1133,1,13,11,1,0,0,329.2,0.0,1,0,0,0
379,0,12,55,0,0,0,485.4906,1.0,1,0,0,0
1209,0,7,2,2,0,1,379.0,0.0,1,1,0,0
476,0,6,32,2,0,1,794.0,1.0,1,1,0,0
209,0,13,49,3,0,0,688.0,1.0,1,0,1,0
150,0,7,58,3,0,1,568.25,1.0,1,0,0,0
745,0,7,0,5,1,1,484.6,1.0,1,0,0,0
342,0,7,1,0,0,1,557.8,2.0,1,0,0,0
140,1,6,10,1,0,1,384.4,2.0,1,0,0,0
192,1,12,12,2,0,0,317.2,2.0,1,1,0,0
107,0,6,35,0,0,1,485.4906,2.0,1,0,0,1
166,0,13,8,5,1,0,107.0,0.0,1,0,0,0
520,0,12,56,3,0,0,136.5,0.0,1,0,0,0
114,0,12,10,2,0,0,264.3333333333333,0.0,1,0,0,0
147,1,6,7,3,0,1,226.75,0.0,1,0,1,0
252,1,6,58,3,0,1,210.8,0.0,1,0,1,0
520,0,12,21,0,0,0,485.4906,0.0,1,1,0,0
538,0,12,32,4,0,0,520.0,0.0,1,0,0,0
376,0,12,14,1,0,0,529.0,0.0,1,1,0,0
248,0,6,40,3,0,1,478.0,0.0,1,0,0,0
917,0,12,22,5,1,0,420.5,0.0,1,0,1,0
159,0,6,20,6,1,1,519.8,1.0,1,0,1,0
353,0,6,25,1,0,1,447.6,1.0,1,0,0,1
149,0,6,57,3,0,1,410.6,1.0,1,0,1,0
139,0,6,37,0,0,1,365.2,1.0,1,0,1,0
362,0,6,36,5,1,1,485.4906,1.0,1,0,0,0
370,0,6,47,2,0,1,362.0,0.0,1,0,0,0
83,0,13,9,5,1,0,366.0,0.0,1,0,1,0
467,0,7,51,6,1,1,271.6666666666667,0.0,1,0,0,0
141,0,6,43,4,0,1,320.5,0.0,1,1,0,0
413,0,6,27,3,0,1,284.6,0.0,1,1,0,0
277,0,6,15,1,0,1,294.8,0.0,1,0,0,0
484,0,12,28,4,0,0,276.2,0.0,1,0,0,0
258,0,7,46,0,0,1,356.4,0.0,1,0,1,0
300,1,7,34,0,0,1,314.6,0.0,1,0,1,0
152,0,7,16,4,0,1,485.4906,0.0,1,1,0,0
964,0,5,52,2,0,1,152.0,0.0,1,0,1,0
71,0,12,11,0,0,0,558.0,1.0,1,1,0,0
3539,0,6,17,0,0,1,395.6666666666667,1.0,1,1,0,0
112,0,6,44,5,1,1,1181.5,1.0,1,0,0,0
497,0,7,36,0,0,1,967.6,1.0,1,0,1,0
307,0,6,2,0,0,1,1036.6,1.0,1,1,0,0
505,0,6,27,0,0,1,485.4906,1.0,1,0,0,1
178,0,6,38,0,0,1,505.0,0.0,1,1,0,0
265,0,7,40,0,0,1,341.5,0.0,1,0,0,0
506,0,12,53,0,0,0,316.0,0.0,1,1,0,0
179,0,13,9,4,0,0,363.5,0.0,1,0,0,0
344,0,7,20,5,1,1,326.6,0.0,1,0,1,0
1955,0,6,6,2,0,1,294.4,0.0,1,0,0,1
161,1,12,13,3,0,0,649.8,0.0,1,0,0,0
248,1,6,59,0,0,1,629.0,0.0,1,0,0,0
341,0,6,38,6,1,1,485.4906,0.0,1,0,0,0
275,0,7,4,3,0,1,341.0,0.0,1,0,1,0
139,1,12,13,2,0,0,308.0,0.0,1,0,0,0
508,0,7,34,5,1,1,485.4906,0.0,1,0,1,0
1746,0,7,9,4,0,1,508.0,0.0,1,1,0,0
482,0,5,41,4,0,1,1127.0,0.0,1,1,0,0
1014,0,5,59,2,0,1,912.0,0.0,1,0,0,0
80,0,7,17,2,0,1,937.5,1.0,1,0,0,0
128,0,13,14,5,1,0,766.0,1.0,1,1,0,0
131,0,7,25,0,0,1,690.0,1.0,1,0,0,1
479,1,7,15,6,1,1,367.0,1.0,1,1,0,0
81,1,13,8,6,1,0,366.4,1.0,1,0,0,1
133,1,13,0,1,0,0,179.8,1.0,1,1,0,0
131,0,12,41,4,0,0,485.4906,1.0,1,0,0,0
304,0,12,48,0,0,0,131.0,0.0,1,0,1,0
486,0,12,40,0,0,0,217.5,0.0,1,1,0,0
71,1,8,7,5,1,1,307.0,0.0,1,0,0,0
304,1,7,45,1,0,1,248.0,0.0,1,0,0,0
120,0,12,26,4,0,0,485.4906,0.0,1,0,0,1
112,0,7,36,4,0,1,120.0,0.0,1,0,1,0
1426,0,12,42,0,0,0,116.0,0.0,1,0,1,0
1393,0,12,23,0,0,0,552.6666666666666,1.0,1,0,0,1
142,0,7,8,1,0,1,762.75,2.0,1,1,0,0
387,0,13,16,1,0,0,638.6,2.0,1,1,0,0
359,0,7,2,4,0,1,692.0,2.0,1,1,0,0
411,0,6,41,4,0,1,741.4,2.0,1,0,0,1
475,1,7,29,3,0,1,538.4,2.0,1,0,1,0
309,1,11,54,6,1,1,354.8,2.0,1,0,0,0
3588,0,7,4,1,0,1,485.4906,2.0,1,1,0,0
165,0,7,9,5,1,1,3588.0,0.0,1,0,0,0
1341,0,7,35,2,0,1,1876.5,0.0,1,0,0,1
123,0,7,34,0,0,1,1698.0,1.0,1,1,0,0
1062,0,12,48,2,0,0,1304.25,1.0,1,0,0,0
154,0,6,49,1,0,1,1255.8,2.0,1,0,0,1
477,0,12,59,4,0,0,569.0,2.0,1,0,0,0
807,0,6,46,6,1,1,631.4,2.0,1,1,0,0
89,1,6,25,1,0,1,524.6,3.0,1,1,0,0
304,0,12,51,4,0,0,485.4906,3.0,1,1,0,0
128,0,7,31,6,1,1,304.0,0.0,1,0,1,0
519,0,6,25,0,0,1,216.0,0.0,1,0,1,0
3785,0,7,5,0,0,1,317.0,0.0,1,1,0,0
343,0,12,40,0,0,0,1184.0,0.0,1,0,0,1
1020,0,7,2,0,0,1,1015.8,0.0,1,0,0,0
1050,0,7,17,1,0,1,1159.0,1.0,1,1,0,0
268,1,12,9,3,0,0,1343.4,2.0,1,1,0,0
145,1,6,51,4,0,1,1293.2,2.0,1,0,0,0
370,0,13,5,1,0,0,485.4906,2.0,1,1,0,0
342,0,7,53,2,0,1,370.0,0.0,1,0,0,0
307,0,7,9,1,0,1,356.0,0.0,1,0,0,0
362,0,12,30,6,1,0,339.6666666666667,0.0,1,0,0,0
357,0,6,58,4,0,1,345.25,0.0,1,1,0,0
445,0,13,15,3,0,0,347.6,0.0,1,1,0,0
484,0,12,52,0,0,0,362.6,0.0,1,0,1,0
64,0,7,4,4,0,1,391.0,0.0,1,0,1,0
303,0,6,49,4,0,1,342.4,0.0,1,1,0,0
193,0,12,30,4,0,0,330.6,0.0,1,1,0,0
485,1,6,43,2,0,1,297.8,0.0,1,0,0,1
501,0,11,44,4,0,1,485.4906,0.0,1,0,0,0
156,0,6,51,3,0,1,501.0,0.0,1,0,1,0
1192,0,6,41,4,0,1,328.5,0.0,1,0,0,1
519,0,13,7,2,0,0,616.3333333333334,1.0,1,0,0,0
194,0,6,30,5,1,1,592.0,1.0,1,0,1,0
88,0,12,22,1,0,0,512.4,1.0,1,0,1,0
393,0,7,3,5,1,1,429.8,1.0,1,0,1,0
97,0,7,5,0,0,1,477.2,1.0,0,0,0,0
202,1,7,8,2,0,1,258.2,1.0,1,0,0,0
367,1,12,51,3,0,0,194.8,1.0,1,1,0,0
381,0,11,48,0,0,1,485.4906,1.0,1,0,0,0
535,0,7,30,4,0,1,381.0,0.0,1,1,0,0
62,0,6,53,6,1,1,458.0,0.0,1,0,0,1
251,0,7,46,5,1,1,326.0,0.0,1,0,0,1
800,1,6,35,2,0,1,307.25,0.0,1,1,0,0
437,1,7,13,3,0,1,405.8,1.0,0,0,0,0
509,1,6,49,0,0,1,417.0,1.0,1,0,0,0
303,0,13,33,6,1,0,485.4906,1.0,1,0,1,0
316,0,12,8,2,0,0,303.0,0.0,1,0,0,1
401,0,6,54,4,0,1,309.5,0.0,1,0,0,0
967,0,6,49,3,0,1,340.0,0.0,1,0,0,0
470,0,6,11,6,1,1,496.75,1.0,1,1,0,0
74,0,6,23,6,1,1,491.4,1.0,1,0,1,0
1391,0,6,56,0,0,1,485.4906,1.0,1,0,0,0
84,0,6,31,2,0,1,1391.0,1.0,1,1,0,0
115,0,6,6,4,0,1,737.5,1.0,1,0,0,0
83,0,13,24,0,0,0,530.0,1.0,1,0,0,0
1031,1,6,51,6,1,1,418.25,1.0,1,0,0,0
533,1,12,35,1,0,0,540.8,2.0,1,1,0,0
170,0,12,29,1,0,0,485.4906,2.0,1,0,0,0
488,0,5,54,2,0,1,170.0,0.0,1,0,0,0
2137,0,7,29,4,0,1,329.0,0.0,1,0,0,1
126,0,12,41,1,0,0,931.6666666666666,0.0,1,0,0,0
409,0,6,49,1,0,1,730.25,0.0,1,0,1,0
299,0,7,21,6,1,1,485.4906,0.0,1,0,0,0
137,0,6,53,5,1,1,299.0,0.0,1,0,0,0
422,0,6,51,1,0,1,218.0,0.0,1,0,0,0
158,0,12,42,2,0,0,286.0,0.0,1,0,0,0
